Order_ID,Order_Date,Year,MonthIndex,Month,Quarter,State,City,Dealer_Name,Sales_Channel,Bike_Model,Bike_Segment,Engine_CC,Color,Customer_Age,Customer_Gender,Payment_Mode,On_Road_Price,Discount,Insurance_Amount,Accessories_Amount,Finance_Amount,Exchange_Bonus,Net_Sales_Amount,Cost_Price,Gross_Profit,Delivery_Days,Customer_Rating
ORD000490,26-06-2024,2024,6,June,Q2,Jharkhand,Jamshedpur,Hero Dealer Jamshedpur,Showroom Walk-in,Xoom 125,Scooter,125,Blue,53,Male,Finance,98854,261,5350,3056,67055,2285,103165,74213,28952,3,4.6
ORD000491,20-11-2022,2022,11,November,Q4,Odisha,Bhubaneswar,Hero Dealer Bhubaneswar,Online Booking,Destini 125,Scooter,125,Black,37,Male,Finance,90674,7608,8514,1756,52410,25,85495,66722,18773,3,3.5
ORD000492,18-02-2025,2025,2,February,Q1,Madhya Pradesh,Bhopal,Hero Dealer Bhopal,Showroom Walk-in,Xtreme 250R,Sports,249,Black,23,Female,Cash,191697,13190,16495,16957,0,10231,209937,143931,66006,9,3.7
ORD000493,19-08-2023,2023,8,August,Q3,Punjab,Amritsar,Hero Dealer Amritsar,Corporate Sale,HF Deluxe,Commuter,97,Green,27,Male,Finance,72755,4184,2529,2194,69922,3546,75188,61583,13605,6,5.0
ORD000494,16-01-2025,2025,1,January,Q1,Odisha,Bhubaneswar,Hero Dealer Bhubaneswar,Showroom Walk-in,Xoom 125,Scooter,125,Green,56,Female,Credit Card,92245,7400,4589,5678,34419,5479,95109,79553,15556,1,3.6
ORD000495,21-07-2022,2022,7,July,Q3,Rajasthan,Jodhpur,Hero Dealer Jodhpur,Online Booking,Splendor Plus,Commuter,100,Grey,21,Male,Credit Card,90994,5738,2997,7436,0,404,105324,75164,30160,7,4.3
ORD000496,07-09-2023,2023,9,September,Q3,West Bengal,Siliguri,Hero Dealer Siliguri,Showroom Walk-in,Xtreme 250R,Sports,249,Green,20,Male,Finance,204392,11339,8616,17263,137244,4962,204465,145998,58467,3,3.7
ORD000497,02-02-2022,2022,2,February,Q1,Tamil Nadu,Madurai,Hero Dealer Madurai,Online Booking,Glamour,Commuter,125,Matte Blue,44,Female,Finance,103986,1356,8691,11095,62227,2401,108948,75964,32984,4,3.5
ORD000498,01-07-2024,2024,7,July,Q3,Chhattisgarh,Raipur,Hero Dealer Raipur,Online Booking,Xtreme 125R,Sports,125,Black,40,Female,Credit Card,118891,5231,6150,13239,0,672,127657,84913,42744,15,4.8
ORD000499,14-06-2024,2024,6,June,Q2,Delhi,New Delhi,Hero Dealer New Delhi,Corporate Sale,Super Splendor,Commuter,125,Green,40,Female,Cash,101374,8931,8671,10414,0,1762,110532,86168,24364,7,4.2
ORD000500,01-10-2021,2021,10,October,Q4,Kerala,Kochi,Hero Dealer Kochi,Corporate Sale,Glamour,Commuter,125,Black,19,Female,Finance,102703,8845,2022,12390,68959,4509,112261,79061,33200,8,3.9
ORD000501,18-03-2021,2021,3,March,Q1,West Bengal,Siliguri,Hero Dealer Siliguri,Corporate Sale,Passion Plus,Commuter,97,Red,35,Female,Finance,94432,2725,1838,10799,52273,88,95460,70731,24729,8,4.4
ORD000502,18-02-2023,2023,2,February,Q1,Andhra Pradesh,Vijayawada,Hero Dealer Vijayawada,Corporate Sale,Xpulse 200 4V,Adventure,199,Red,52,Female,Cash,163561,10667,9828,20548,16857,842,157061,117827,39234,4,4.1
ORD000503,30-07-2024,2024,7,July,Q3,Uttar Pradesh,Lucknow,Hero Dealer Lucknow,Showroom Walk-in,Xtreme 125R,Sports,125,Red,19,Female,Cash,117816,1085,7882,6559,0,2999,114087,97994,16093,14,3.5
ORD000504,08-10-2025,2025,10,October,Q4,Chhattisgarh,Raipur,Hero Dealer Raipur,Corporate Sale,Xtreme 160R,Sports,163,Grey,46,Male,Credit Card,142617,9281,6563,5407,0,1690,146743,102463,44280,4,3.5
ORD000505,09-08-2024,2024,8,August,Q3,West Bengal,Kolkata,Hero Dealer Kolkata,Showroom Walk-in,Xtreme 125R,Sports,125,Green,40,Male,UPI,122168,1571,4739,2070,0,1135,125689,96130,29559,2,3.9
ORD000506,13-06-2022,2022,6,June,Q2,Odisha,Cuttack,Hero Dealer Cuttack,Showroom Walk-in,Splendor Plus,Commuter,100,Grey,20,Male,Finance,93775,2144,8158,6556,56888,4800,93881,67053,26828,6,3.8
ORD000507,07-03-2024,2024,3,March,Q1,Uttar Pradesh,Kanpur,Hero Dealer Kanpur,Showroom Walk-in,Passion Plus,Commuter,97,Grey,22,Female,Finance,90171,267,8714,8782,79648,4602,87020,67018,20002,9,3.9
ORD000508,22-10-2021,2021,10,October,Q4,Karnataka,Hubli,Hero Dealer Hubli,Corporate Sale,Xtreme 250R,Sports,249,Grey,30,Female,Credit Card,197465,16983,4747,6286,0,7089,200194,167369,32825,11,3.9
ORD000509,21-04-2021,2021,4,April,Q2,Haryana,Gurugram,Hero Dealer Gurugram,Corporate Sale,Glamour,Commuter,125,Black,44,Female,UPI,101227,3930,1461,3843,0,2614,101113,83944,17169,12,4.7
ORD000510,07-05-2022,2022,5,May,Q2,Tamil Nadu,Chennai,Hero Dealer Chennai,Online Booking,Maestro Edge 125,Scooter,125,Green,49,Male,UPI,79931,3976,5416,2172,0,1119,82253,66655,15598,6,4.5
ORD000511,26-07-2023,2023,7,July,Q3,Bihar,Patna,Hero Dealer Patna,Online Booking,Xtreme 160R,Sports,163,Black,23,Female,Finance,140396,4972,3870,14523,131106,4311,151110,109038,42072,5,3.6
ORD000512,09-07-2023,2023,7,July,Q3,Rajasthan,Jaipur,Hero Dealer Jaipur,Corporate Sale,Splendor Plus,Commuter,100,White,56,Female,Credit Card,92475,3701,9187,3593,0,2415,93392,69110,24282,4,4.3
ORD000513,19-12-2025,2025,12,December,Q4,Chandigarh,Chandigarh,Hero Dealer Chandigarh,Online Booking,Splendor Plus,Commuter,100,Grey,55,Female,Credit Card,91189,1699,8419,9062,0,5055,88742,66251,22491,8,3.5
ORD000514,23-08-2025,2025,8,August,Q3,Chhattisgarh,Raipur,Hero Dealer Raipur,Showroom Walk-in,Xpulse 200 4V,Adventure,199,White,31,Male,UPI,167228,14155,6463,12302,0,4316,181798,119431,62367,13,3.6
ORD000515,03-10-2025,2025,10,October,Q4,Gujarat,Vadodara,Hero Dealer Vadodara,Online Booking,Splendor Plus,Commuter,100,Black,49,Male,Cash,93687,3019,3121,11551,18440,4396,101582,76930,24652,2,3.4
ORD000516,11-09-2020,2020,9,September,Q3,Uttar Pradesh,Varanasi,Hero Dealer Varanasi,Online Booking,Xtreme 160R,Sports,163,Grey,43,Male,Finance,139388,9738,11221,17127,93460,5137,156002,120352,35650,15,4.5
ORD000517,12-03-2024,2024,3,March,Q1,Bihar,Gaya,Hero Dealer Gaya,Showroom Walk-in,Xtreme 250R,Sports,249,Blue,55,Male,Cash,189780,2175,7316,19542,0,3405,210678,146794,63884,6,4.4
ORD000518,24-10-2021,2021,10,October,Q4,Jharkhand,Jamshedpur,Hero Dealer Jamshedpur,Corporate Sale,Super Splendor,Commuter,125,White,37,Female,Finance,96124,7068,6288,6008,84507,3378,107412,77947,29465,5,3.4
ORD000519,21-10-2023,2023,10,October,Q4,Rajasthan,Udaipur,Hero Dealer Udaipur,Showroom Walk-in,Glamour,Commuter,125,Matte Blue,24,Male,Credit Card,101558,6436,4769,4216,0,3784,105552,83030,22522,7,4.5
ORD000520,24-04-2024,2024,4,April,Q2,Uttar Pradesh,Varanasi,Hero Dealer Varanasi,Online Booking,Xpulse 200 4V,Adventure,199,Grey,57,Male,Cash,164342,5813,4701,16953,0,1135,182541,123175,59366,10,3.8
ORD000521,18-01-2024,2024,1,January,Q1,Karnataka,Mysore,Hero Dealer Mysore,Corporate Sale,Splendor Plus,Commuter,100,Grey,33,Female,UPI,91776,7583,4594,5989,0,5270,91794,76828,14966,5,3.5
ORD000522,06-10-2024,2024,10,October,Q4,Chandigarh,Chandigarh,Hero Dealer Chandigarh,Online Booking,Pleasure Plus,Scooter,110,Red,22,Male,Finance,81391,1618,1657,2961,64261,514,76694,61472,15222,11,4.5
ORD000523,03-12-2025,2025,12,December,Q4,Karnataka,Mysore,Hero Dealer Mysore,Corporate Sale,HF Deluxe,Commuter,97,Red,38,Male,Cash,71716,3642,6442,8007,0,1744,76001,51297,24704,2,4.8
ORD000524,21-01-2024,2024,1,January,Q1,Rajasthan,Jodhpur,Hero Dealer Jodhpur,Online Booking,Super Splendor,Commuter,125,Grey,26,Male,UPI,99101,6637,4192,7352,0,5925,97723,73493,24230,7,3.5
ORD000525,17-10-2023,2023,10,October,Q4,Uttarakhand,Dehradun,Hero Dealer Dehradun,Corporate Sale,Passion Plus,Commuter,97,White,56,Male,Credit Card,97568,3386,2036,10089,34241,515,102350,72447,29903,3,4.7
ORD000526,25-10-2020,2020,10,October,Q4,Himachal Pradesh,Shimla,Hero Dealer Shimla,Online Booking,Splendor Plus,Commuter,100,Matte Blue,20,Male,UPI,98382,5940,1414,12429,0,4742,94389,71300,23089,3,4.7
ORD000527,20-11-2023,2023,11,November,Q4,Haryana,Gurugram,Hero Dealer Gurugram,Online Booking,Passion Plus,Commuter,97,Grey,50,Male,Credit Card,98032,4229,5673,6505,0,2527,105202,73349,31853,13,4.9
ORD000528,22-11-2020,2020,11,November,Q4,Telangana,Warangal,Hero Dealer Warangal,Online Booking,Destini 125,Scooter,125,Black,26,Female,Cash,95511,8585,2728,8135,13561,284,104699,69072,35627,6,3.7
ORD000529,29-07-2020,2020,7,July,Q3,Assam,Guwahati,Hero Dealer Guwahati,Showroom Walk-in,Splendor Plus,Commuter,100,White,30,Female,Cash,93604,2169,4083,2425,0,4257,98219,71130,27089,2,3.4
ORD000530,06-07-2025,2025,7,July,Q3,Punjab,Amritsar,Hero Dealer Amritsar,Online Booking,Xtreme 160R,Sports,163,Green,23,Female,UPI,137028,11289,6148,7373,0,4694,157434,102133,55301,1,3.4
ORD000531,29-10-2020,2020,10,October,Q4,Jharkhand,Jamshedpur,Hero Dealer Jamshedpur,Showroom Walk-in,Super Splendor,Commuter,125,Green,40,Female,Finance,97556,5841,4738,4946,87064,1741,94829,84726,10103,8,4.4
ORD000532,21-08-2020,2020,8,August,Q3,Gujarat,Vadodara,Hero Dealer Vadodara,Online Booking,Splendor Plus,Commuter,100,White,27,Female,Finance,93225,2208,8312,6018,78483,473,105250,75943,29307,5,3.6
ORD000533,03-01-2021,2021,1,January,Q1,Bihar,Gaya,Hero Dealer Gaya,Showroom Walk-in,HF Deluxe,Commuter,97,Green,45,Male,UPI,70888,4479,3706,7514,0,22,76587,59549,17038,7,4.3
ORD000534,10-12-2020,2020,12,December,Q4,Punjab,Ludhiana,Hero Dealer Ludhiana,Corporate Sale,Xoom 125,Scooter,125,White,27,Male,Cash,95694,1491,5467,1810,0,4554,93349,71455,21894,9,3.6
ORD000535,12-10-2021,2021,10,October,Q4,Gujarat,Vadodara,Hero Dealer Vadodara,Online Booking,Super Splendor,Commuter,125,Red,53,Female,Finance,97344,1404,2975,12654,78855,1742,91531,70551,20980,12,4.6
ORD000536,20-08-2022,2022,8,August,Q3,Assam,Guwahati,Hero Dealer Guwahati,Corporate Sale,Pleasure Plus,Scooter,110,Grey,42,Male,Cash,85038,2684,1408,9492,0,998,98030,73217,24813,15,3.6
ORD000537,29-09-2025,2025,9,September,Q3,Odisha,Cuttack,Hero Dealer Cuttack,Corporate Sale,Pleasure Plus,Scooter,110,Matte Blue,19,Female,UPI,78292,4946,5573,9752,0,200,86671,62154,24517,1,3.6
ORD000538,09-01-2024,2024,1,January,Q1,Karnataka,Bangalore,Hero Dealer Bangalore,Corporate Sale,Passion Plus,Commuter,97,Blue,25,Female,UPI,91145,675,3886,9104,0,2796,103851,78273,25578,5,3.9
ORD000539,28-07-2024,2024,7,July,Q3,Tamil Nadu,Madurai,Hero Dealer Madurai,Online Booking,Super Splendor,Commuter,125,Green,27,Male,Credit Card,94920,4380,5863,7715,10537,1967,109718,75887,33831,12,4.9
ORD000540,27-04-2025,2025,4,April,Q2,Tamil Nadu,Madurai,Hero Dealer Madurai,Showroom Walk-in,HF Deluxe,Commuter,97,Black,26,Male,Cash,72253,4308,5519,6853,0,3979,71726,59629,12097,10,4.3
ORD000541,19-06-2022,2022,6,June,Q2,Kerala,Thiruvananthapuram,Hero Dealer Thiruvananthapuram,Online Booking,Xoom 125,Scooter,125,Blue,50,Female,UPI,97891,232,7765,2772,0,14,101043,84613,16430,10,4.4
ORD000542,02-06-2025,2025,6,June,Q2,West Bengal,Siliguri,Hero Dealer Siliguri,Corporate Sale,HF Deluxe,Commuter,97,Black,57,Female,Cash,73422,4820,3481,4225,0,1997,73432,57346,16086,1,3.5
ORD000543,15-03-2022,2022,3,March,Q1,Tamil Nadu,Coimbatore,Hero Dealer Coimbatore,Online Booking,Xpulse 200 4V,Adventure,199,Red,33,Female,Cash,167702,13576,3193,8337,0,5160,164814,138465,26349,10,4.4
ORD000544,10-11-2025,2025,11,November,Q4,Madhya Pradesh,Bhopal,Hero Dealer Bhopal,Online Booking,Glamour,Commuter,125,Blue,38,Female,Finance,103763,1727,8616,11045,81336,4208,103025,76010,27015,5,3.7
ORD000545,20-09-2022,2022,9,September,Q3,Delhi,New Delhi,Hero Dealer New Delhi,Corporate Sale,Passion Plus,Commuter,97,Blue,24,Female,Credit Card,91762,5960,3984,11267,0,603,97048,69781,27267,5,4.8
ORD000546,15-01-2024,2024,1,January,Q1,Bihar,Gaya,Hero Dealer Gaya,Corporate Sale,HF Deluxe,Commuter,97,Matte Blue,50,Female,Cash,71803,1093,3797,2506,0,960,69776,60111,9665,11,4.4
ORD000547,03-04-2022,2022,4,April,Q2,Rajasthan,Jaipur,Hero Dealer Jaipur,Corporate Sale,Passion Plus,Commuter,97,Blue,53,Male,Finance,90991,2322,8408,2045,67464,1011,103182,73590,29592,2,4.1
ORD000548,05-09-2020,2020,9,September,Q3,Punjab,Amritsar,Hero Dealer Amritsar,Corporate Sale,HF Deluxe,Commuter,97,Black,27,Male,Cash,72856,2692,4413,7368,0,1575,72343,53780,18563,7,4.0
ORD000549,01-09-2021,2021,9,September,Q3,Delhi,New Delhi,Hero Dealer New Delhi,Online Booking,Xtreme 125R,Sports,125,Grey,27,Female,Cash,122828,1393,4156,3023,32650,6911,125140,90843,34297,1,4.1
ORD000550,27-10-2025,2025,10,October,Q4,Maharashtra,Nagpur,Hero Dealer Nagpur,Corporate Sale,HF Deluxe,Commuter,97,Black,34,Male,Credit Card,73395,1519,4841,1145,2133,103,80435,59720,20715,7,3.6
ORD000551,05-04-2021,2021,4,April,Q2,West Bengal,Kolkata,Hero Dealer Kolkata,Online Booking,Splendor Plus,Commuter,100,Green,36,Female,Cash,94633,3168,9218,4130,0,3294,101897,80794,21103,4,3.4
ORD000552,22-04-2022,2022,4,April,Q2,Gujarat,Surat,Hero Dealer Surat,Showroom Walk-in,Destini 125,Scooter,125,Grey,24,Female,Finance,92532,6521,7410,3758,66235,2454,92842,69326,23516,1,4.7
ORD000553,10-11-2020,2020,11,November,Q4,Punjab,Amritsar,Hero Dealer Amritsar,Online Booking,HF Deluxe,Commuter,97,Grey,58,Male,Cash,75625,6631,3842,4355,0,272,74029,59392,14637,15,4.6
ORD000554,05-03-2020,2020,3,March,Q1,Maharashtra,Mumbai,Hero Dealer Mumbai,Showroom Walk-in,Pleasure Plus,Scooter,110,Grey,54,Male,UPI,81252,440,5765,8503,0,767,80773,66466,14307,7,4.2
ORD000555,14-12-2024,2024,12,December,Q4,Tamil Nadu,Coimbatore,Hero Dealer Coimbatore,Corporate Sale,Glamour,Commuter,125,White,49,Female,Credit Card,98450,1243,3058,6477,0,3464,94094,72074,22020,14,4.4
ORD000556,26-05-2025,2025,5,May,Q2,Chhattisgarh,Raipur,Hero Dealer Raipur,Showroom Walk-in,Pleasure Plus,Scooter,110,Blue,45,Male,Finance,78013,2036,2113,3428,43648,143,86144,61051,25093,6,4.6
ORD000557,19-10-2021,2021,10,October,Q4,Kerala,Kochi,Hero Dealer Kochi,Showroom Walk-in,Glamour,Commuter,125,Green,28,Male,Cash,97152,2306,4239,8485,0,2222,104416,70949,33467,8,4.6
ORD000558,31-12-2024,2024,12,December,Q4,Rajasthan,Udaipur,Hero Dealer Udaipur,Corporate Sale,Maestro Edge 125,Scooter,125,White,54,Male,Finance,77948,4016,7006,3711,50084,2453,73978,56570,17408,5,4.5
ORD000559,17-07-2020,2020,7,July,Q3,West Bengal,Siliguri,Hero Dealer Siliguri,Corporate Sale,Super Splendor,Commuter,125,Green,46,Female,UPI,95912,3869,7884,3121,0,375,93206,70907,22299,5,3.9
ORD000560,23-04-2022,2022,4,April,Q2,Rajasthan,Jodhpur,Hero Dealer Jodhpur,Online Booking,Glamour,Commuter,125,Matte Blue,42,Female,UPI,104479,3661,5679,5887,0,3210,111741,76850,34891,5,4.7
ORD000561,27-05-2024,2024,5,May,Q2,Jammu and Kashmir,Srinagar,Hero Dealer Srinagar,Online Booking,Pleasure Plus,Scooter,110,Matte Blue,26,Male,UPI,80676,1037,1170,4571,22891,1588,85310,61589,23721,2,3.6
ORD000562,28-01-2025,2025,1,January,Q1,Madhya Pradesh,Indore,Hero Dealer Indore,Corporate Sale,Splendor Plus,Commuter,100,Matte Blue,47,Female,Finance,91431,7776,7096,8482,74984,3209,90280,74934,15346,5,4.8
ORD000563,08-03-2020,2020,3,March,Q1,Odisha,Bhubaneswar,Hero Dealer Bhubaneswar,Corporate Sale,HF Deluxe,Commuter,97,Blue,46,Female,Cash,71983,5109,2820,4800,0,3703,82470,59161,23309,12,4.5
ORD000564,26-06-2022,2022,6,June,Q2,Telangana,Warangal,Hero Dealer Warangal,Showroom Walk-in,Xpulse 200 4V,Adventure,199,Black,48,Male,UPI,164538,7736,12182,1891,18937,6038,159515,124525,34990,9,4.5
ORD000565,05-05-2021,2021,5,May,Q2,Uttar Pradesh,Noida,Hero Dealer Noida,Online Booking,Glamour,Commuter,125,Green,28,Male,UPI,98261,6361,4711,5407,0,79,96627,79672,16955,11,3.6
ORD000566,06-08-2024,2024,8,August,Q3,Uttar Pradesh,Noida,Hero Dealer Noida,Corporate Sale,Maestro Edge 125,Scooter,125,Red,23,Male,Credit Card,74878,6398,1364,8687,0,1318,85509,54679,30830,14,3.8
ORD000567,14-04-2024,2024,4,April,Q2,Uttar Pradesh,Varanasi,Hero Dealer Varanasi,Corporate Sale,Maestro Edge 125,Scooter,125,White,47,Female,Cash,82200,3790,7785,7514,0,2464,90651,59490,31161,4,4.0
ORD000568,24-11-2022,2022,11,November,Q4,Himachal Pradesh,Shimla,Hero Dealer Shimla,Online Booking,HF Deluxe,Commuter,97,Black,37,Female,Credit Card,70764,6276,6573,2830,0,227,80017,51891,28126,10,4.0
ORD000569,15-10-2020,2020,10,October,Q4,Uttar Pradesh,Varanasi,Hero Dealer Varanasi,Online Booking,Super Splendor,Commuter,125,Red,19,Male,Cash,103081,2743,2416,4961,0,4428,117183,83781,33402,9,4.8
ORD000570,26-09-2021,2021,9,September,Q3,Goa,Panaji,Hero Dealer Panaji,Showroom Walk-in,Xtreme 160R,Sports,163,Black,21,Female,UPI,138653,829,2674,4887,0,3211,145859,100126,45733,4,4.7
ORD000571,25-09-2021,2021,9,September,Q3,Jharkhand,Jamshedpur,Hero Dealer Jamshedpur,Showroom Walk-in,HF Deluxe,Commuter,97,Red,36,Male,Finance,72918,2123,4192,2161,60140,60,83336,57796,25540,6,4.0
ORD000572,26-02-2023,2023,2,February,Q1,Telangana,Warangal,Hero Dealer Warangal,Online Booking,Xpulse 200 4V,Adventure,199,Black,35,Male,Cash,179193,9844,4894,11258,0,1120,203821,142340,61481,9,4.4
ORD000573,05-09-2021,2021,9,September,Q3,Chandigarh,Chandigarh,Hero Dealer Chandigarh,Corporate Sale,HF Deluxe,Commuter,97,White,24,Male,UPI,74465,2632,7325,5188,0,387,79356,62719,16637,7,4.1
ORD000574,30-12-2024,2024,12,December,Q4,Andhra Pradesh,Visakhapatnam,Hero Dealer Visakhapatnam,Corporate Sale,Super Splendor,Commuter,125,Green,31,Male,Finance,94726,7421,7187,10714,65972,5565,93364,70129,23235,6,4.4
ORD000575,28-10-2020,2020,10,October,Q4,West Bengal,Siliguri,Hero Dealer Siliguri,Online Booking,Xtreme 250R,Sports,249,Blue,47,Male,UPI,192076,16459,18999,14850,0,8776,187443,141267,46176,7,4.5
ORD000576,27-08-2020,2020,8,August,Q3,Chandigarh,Chandigarh,Hero Dealer Chandigarh,Online Booking,Passion Plus,Commuter,97,Blue,54,Male,Cash,95300,4649,3528,5543,0,3462,93943,80087,13856,13,3.7
ORD000577,21-09-2021,2021,9,September,Q3,West Bengal,Kolkata,Hero Dealer Kolkata,Corporate Sale,Xtreme 160R,Sports,163,Grey,48,Male,Finance,140257,5468,8720,12051,92881,599,143289,116159,27130,1,3.7
ORD000578,23-09-2021,2021,9,September,Q3,Bihar,Patna,Hero Dealer Patna,Online Booking,Super Splendor,Commuter,125,White,25,Male,Cash,102128,4321,3102,12195,0,3462,106603,86989,19614,14,3.4
ORD000579,25-04-2023,2023,4,April,Q2,Kerala,Thiruvananthapuram,Hero Dealer Thiruvananthapuram,Showroom Walk-in,HF Deluxe,Commuter,97,Matte Blue,29,Female,Finance,74113,6139,7093,1445,69420,2233,71952,54141,17811,12,4.2
ORD000580,18-07-2024,2024,7,July,Q3,Uttar Pradesh,Noida,Hero Dealer Noida,Corporate Sale,Pleasure Plus,Scooter,110,Matte Blue,57,Male,Cash,80971,642,1643,8778,0,1360,79559,66236,13323,8,3.7
ORD000581,27-01-2025,2025,1,January,Q1,West Bengal,Siliguri,Hero Dealer Siliguri,Showroom Walk-in,HF Deluxe,Commuter,97,Green,49,Female,Finance,71290,3985,6687,6700,52610,521,76103,57812,18291,2,4.0
ORD000582,09-11-2025,2025,11,November,Q4,Tamil Nadu,Chennai,Hero Dealer Chennai,Online Booking,Passion Plus,Commuter,97,Matte Blue,44,Female,Finance,92699,384,6156,8358,72358,1312,93002,69762,23240,1,4.4
ORD000583,19-03-2022,2022,3,March,Q1,Uttar Pradesh,Lucknow,Hero Dealer Lucknow,Online Booking,Xpulse 200 4V,Adventure,199,Grey,43,Female,Credit Card,176044,9922,16956,4892,0,6128,194925,131861,63064,10,4.5
ORD000584,11-01-2023,2023,1,January,Q1,Bihar,Patna,Hero Dealer Patna,Showroom Walk-in,Super Splendor,Commuter,125,Blue,49,Male,Finance,94570,1012,5332,8045,56769,5152,95736,78421,17315,2,3.5
ORD000585,29-12-2023,2023,12,December,Q4,Gujarat,Vadodara,Hero Dealer Vadodara,Online Booking,Splendor Plus,Commuter,100,Red,20,Male,Credit Card,93554,4740,7085,8296,0,5107,100246,79349,20897,15,4.8
ORD000586,13-06-2021,2021,6,June,Q2,Punjab,Amritsar,Hero Dealer Amritsar,Showroom Walk-in,Xoom 125,Scooter,125,Black,32,Female,Finance,99800,5410,2322,7615,75616,556,99348,74730,24618,15,4.5
ORD000587,21-11-2023,2023,11,November,Q4,Bihar,Gaya,Hero Dealer Gaya,Online Booking,Splendor Plus,Commuter,100,Green,34,Male,Cash,98099,853,9767,6559,32245,2497,95369,77788,17581,5,4.0
ORD000588,16-05-2022,2022,5,May,Q2,Odisha,Cuttack,Hero Dealer Cuttack,Corporate Sale,HF Deluxe,Commuter,97,Green,50,Male,UPI,70603,5159,5173,6836,0,95,72442,50689,21753,5,4.5
ORD000589,09-01-2023,2023,1,January,Q1,Haryana,Faridabad,Hero Dealer Faridabad,Corporate Sale,HF Deluxe,Commuter,97,Black,20,Female,UPI,72152,961,6455,3974,0,3161,81777,59264,22513,4,5.0
ORD000590,04-08-2022,2022,8,August,Q3,Chhattisgarh,Raipur,Hero Dealer Raipur,Corporate Sale,Pleasure Plus,Scooter,110,White,57,Male,Cash,78059,446,5942,6141,0,2791,77408,62329,15079,9,3.6
ORD000591,07-06-2020,2020,6,June,Q2,Kerala,Kochi,Hero Dealer Kochi,Corporate Sale,Xtreme 160R,Sports,163,Grey,52,Male,UPI,139497,3549,5973,16056,0,1516,152086,112918,39168,4,3.5
ORD000592,28-12-2022,2022,12,December,Q4,Rajasthan,Jaipur,Hero Dealer Jaipur,Showroom Walk-in,Xoom 125,Scooter,125,White,45,Female,Cash,93467,3539,2678,11172,36867,470,108114,76447,31667,7,4.2
ORD000593,20-10-2022,2022,10,October,Q4,Haryana,Gurugram,Hero Dealer Gurugram,Online Booking,Super Splendor,Commuter,125,Green,35,Female,Cash,102810,8437,3387,13282,0,554,118795,84195,34600,4,4.5
ORD000594,06-05-2025,2025,5,May,Q2,Delhi,New Delhi,Hero Dealer New Delhi,Showroom Walk-in,Splendor Plus,Commuter,100,White,50,Male,Finance,95633,2532,2486,7145,94148,4289,92839,74359,18480,4,4.2
ORD000595,02-07-2023,2023,7,July,Q3,Chhattisgarh,Raipur,Hero Dealer Raipur,Corporate Sale,Destini 125,Scooter,125,Matte Blue,25,Female,Finance,92172,5739,2070,6167,66841,4967,99989,73445,26544,4,4.1
ORD000596,10-08-2021,2021,8,August,Q3,Kerala,Kochi,Hero Dealer Kochi,Showroom Walk-in,Glamour,Commuter,125,Green,41,Male,Cash,102436,3686,8270,8706,0,2474,109634,75747,33887,7,4.1
ORD000597,19-12-2024,2024,12,December,Q4,Andhra Pradesh,Vijayawada,Hero Dealer Vijayawada,Corporate Sale,Glamour,Commuter,125,Black,31,Female,Finance,95920,3440,8083,2506,75981,3692,104430,79063,25367,10,3.4
ORD000598,25-10-2022,2022,10,October,Q4,Odisha,Cuttack,Hero Dealer Cuttack,Corporate Sale,Xoom 125,Scooter,125,Matte Blue,39,Male,Credit Card,94254,5298,5213,2266,0,3415,98884,71390,27494,9,4.7
ORD000599,08-07-2024,2024,7,July,Q3,Kerala,Kochi,Hero Dealer Kochi,Corporate Sale,Xoom 125,Scooter,125,Blue,20,Male,UPI,92325,3689,8375,9471,0,3059,90614,66584,24030,14,3.6
ORD000600,22-07-2022,2022,7,July,Q3,West Bengal,Siliguri,Hero Dealer Siliguri,Corporate Sale,Maestro Edge 125,Scooter,125,Black,53,Female,Cash,79823,6052,3234,4675,26002,3708,75110,64382,10728,5,3.8
ORD000601,23-11-2025,2025,11,November,Q4,Uttar Pradesh,Kanpur,Hero Dealer Kanpur,Showroom Walk-in,Destini 125,Scooter,125,White,54,Female,UPI,94167,8411,6392,8034,0,3335,88890,68390,20500,15,3.6
ORD000602,07-01-2025,2025,1,January,Q1,Karnataka,Bangalore,Hero Dealer Bangalore,Showroom Walk-in,Pleasure Plus,Scooter,110,Black,44,Male,Finance,79591,4112,7747,4392,66297,1651,92246,58573,33673,14,3.7
ORD000603,17-04-2024,2024,4,April,Q2,Gujarat,Ahmedabad,Hero Dealer Ahmedabad,Showroom Walk-in,Xpulse 200 4V,Adventure,199,Black,20,Female,Credit Card,177882,306,17057,15096,12105,2806,173970,137251,36719,12,4.1
